transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0004295,2024-03-30 11:43:55,P2M,Groceries,1354.16,SUCCESS,18-25,46-55,Andhra Pradesh,HDFC Bank,Union Bank,iOS,4G,0,11,Saturday,1
TXN0004296,2024-03-30 12:25:22,BILL_PAYMENT,Electronics,340150.31,SUCCESS,46-55,18-25,Rajasthan,Kotak Bank,Canara Bank,iOS,WiFi,1,12,Saturday,1
TXN0004297,2024-03-30 12:53:28,BILL_PAYMENT,Electronics,2334.08,SUCCESS,36-45,26-35,Telangana,Canara Bank,Kotak Bank,iOS,WiFi,0,12,Saturday,1
TXN0004298,2024-03-30 13:27:07,MERCHANT,Electronics,955.01,SUCCESS,56+,46-55,Karnataka,Canara Bank,Axis Bank,iOS,WiFi,0,13,Saturday,1
TXN0004299,2024-03-30 13:51:43,MERCHANT,Retail,1227.68,SUCCESS,26-35,26-35,Delhi,Canara Bank,HDFC Bank,Android,WiFi,0,13,Saturday,1
TXN0004300,2024-03-30 14:27:40,BILL_PAYMENT,Retail,446830.32,SUCCESS,56+,36-45,Uttar Pradesh,SBI,IndusInd Bank,iOS,4G,1,14,Saturday,1
TXN0004301,2024-03-30 14:38:02,P2M,Entertainment,2752.26,SUCCESS,36-45,46-55,Punjab,Canara Bank,ICICI Bank,Android,4G,0,14,Saturday,1
TXN0004302,2024-03-30 15:15:08,P2P,Education,195.72,SUCCESS,56+,36-45,Rajasthan,Axis Bank,Axis Bank,iOS,WiFi,0,15,Saturday,1
TXN0004303,2024-03-30 15:48:54,RECHARGE,Retail,1250.32,SUCCESS,56+,56+,Delhi,SBI,PNB,Android,4G,0,15,Saturday,1
TXN0004304,2024-03-30 16:14:25,P2M,Retail,2709.11,SUCCESS,56+,56+,Maharashtra,HDFC Bank,PNB,Android,4G,0,16,Saturday,1
TXN0004305,2024-03-30 16:32:18,P2M,Healthcare,763.12,SUCCESS,26-35,46-55,Tamil Nadu,Axis Bank,PNB,Android,4G,0,16,Saturday,1
TXN0004306,2024-03-30 17:16:35,RECHARGE,Groceries,2947.25,SUCCESS,26-35,36-45,Maharashtra,Canara Bank,ICICI Bank,Android,WiFi,0,17,Saturday,1
TXN0004307,2024-03-30 17:37:14,MERCHANT,Electronics,3042.07,SUCCESS,56+,46-55,Delhi,Kotak Bank,Axis Bank,Android,4G,0,17,Saturday,1
TXN0004308,2024-03-30 18:08:28,BILL_PAYMENT,Entertainment,842.35,SUCCESS,26-35,26-35,Rajasthan,Union Bank,Bank of Baroda,iOS,WiFi,0,18,Saturday,1
TXN0004309,2024-03-30 18:34:32,RECHARGE,Entertainment,1649.37,SUCCESS,36-45,18-25,West Bengal,Union Bank,ICICI Bank,iOS,4G,0,18,Saturday,1
TXN0004310,2024-03-30 19:18:42,BILL_PAYMENT,Healthcare,2032.58,SUCCESS,26-35,46-55,Maharashtra,ICICI Bank,Canara Bank,Android,5G,0,19,Saturday,1
TXN0004311,2024-03-30 19:59:47,P2M,Education,269.18,SUCCESS,26-35,56+,Tamil Nadu,Canara Bank,Union Bank,Android,5G,0,19,Saturday,1
TXN0004312,2024-03-30 20:01:43,P2P,,17.61,SUCCESS,36-45,36-45,Uttar Pradesh,Canara Bank,Union Bank,Android,5G,0,20,Saturday,1
TXN0004313,2024-03-30 20:50:37,BILL_PAYMENT,Electronics,3665.04,SUCCESS,46-55,56+,Telangana,PNB,SBI,Android,4G,0,20,Saturday,1
TXN0004314,2024-03-30 21:29:44,BILL_PAYMENT,Food,172.12,SUCCESS,26-35,36-45,Karnataka,ICICI Bank,Bank of Baroda,Android,WiFi,0,21,Saturday,1
TXN0004315,2024-03-30 21:58:07,P2P,Education,2570.83,FAILED,18-25,36-45,Uttar Pradesh,Canara Bank,Kotak Bank,Android,4G,0,21,Saturday,1
TXN0004316,2024-03-30 22:12:41,MERCHANT,Healthcare,1657.5,SUCCESS,56+,36-45,Maharashtra,SBI,Axis Bank,iOS,5G,0,22,Saturday,1
TXN0004317,2024-03-30 22:43:06,MERCHANT,Retail,492.47,SUCCESS,26-35,26-35,Delhi,PNB,IndusInd Bank,Android,4G,0,22,Saturday,1
TXN0004318,2024-03-30 23:02:44,P2M,Healthcare,2534.8,SUCCESS,36-45,56+,Karnataka,Bank of Baroda,SBI,Android,4G,0,23,Saturday,1
TXN0004319,2024-03-30 23:46:38,BILL_PAYMENT,Travel,523.71,SUCCESS,46-55,46-55,Jharkhand,PNB,Kotak Bank,Android,4G,0,23,Saturday,1
TXN0004320,2024-03-31 00:08:39,P2P,,759.69,SUCCESS,18-25,18-25,Madhya Pradesh,Kotak Bank,Canara Bank,iOS,4G,0,0,Sunday,1
TXN0004321,2024-03-31 00:51:47,P2P,Entertainment,2700.38,SUCCESS,56+,26-35,Jharkhand,PNB,Bank of Baroda,Android,WiFi,0,0,Sunday,1
TXN0004322,2024-03-31 01:08:36,P2P,Food,10222.89,SUCCESS,46-55,18-25,West Bengal,ICICI Bank,Canara Bank,Android,4G,0,1,Sunday,1
TXN0004323,2024-03-31 01:40:56,RECHARGE,Education,970.38,SUCCESS,56+,18-25,Andhra Pradesh,IndusInd Bank,SBI,Android,WiFi,0,1,Sunday,1
TXN0004324,2024-03-31 02:10:12,BILL_PAYMENT,Retail,1670.91,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC Bank,Bank of Baroda,iOS,5G,0,2,Sunday,1
TXN0004325,2024-03-31 02:32:43,P2P,Electronics,2087.79,SUCCESS,18-25,56+,Karnataka,IndusInd Bank,Union Bank,Android,4G,0,2,Sunday,1
TXN0004326,2024-03-31 03:28:02,P2M,,875.37,SUCCESS,46-55,36-45,Punjab,PNB,ICICI Bank,Android,WiFi,0,3,Sunday,1
TXN0004327,2024-03-31 03:31:03,P2M,Utilities,1506.74,FAILED,26-35,26-35,West Bengal,Bank of Baroda,Union Bank,Android,4G,0,3,Sunday,1
TXN0004328,2024-03-31 04:18:34,P2P,Retail,11692.12,SUCCESS,36-45,56+,Karnataka,Bank of Baroda,HDFC Bank,Android,4G,0,4,Sunday,1
TXN0004329,2024-03-31 04:49:00,P2P,Retail,2005.79,SUCCESS,18-25,18-25,Madhya Pradesh,PNB,Axis Bank,Android,4G,0,4,Sunday,1
TXN0004330,2024-03-31 05:04:26,MERCHANT,Utilities,1975.0,SUCCESS,26-35,26-35,Karnataka,HDFC Bank,Axis Bank,Android,4G,0,5,Sunday,1
TXN0004331,2024-03-31 05:58:28,RECHARGE,Food,158.45,SUCCESS,46-55,56+,Delhi,ICICI Bank,ICICI Bank,iOS,4G,0,5,Sunday,1
TXN0004332,2024-03-31 06:26:22,MERCHANT,Entertainment,1188.89,SUCCESS,36-45,18-25,Bihar,PNB,SBI,iOS,4G,0,6,Sunday,1
TXN0004333,2024-03-31 06:49:23,P2M,Groceries,1473.5,SUCCESS,56+,26-35,Maharashtra,IndusInd Bank,Kotak Bank,iOS,4G,0,6,Sunday,1
TXN0004334,2024-03-31 07:04:05,RECHARGE,Travel,610.47,SUCCESS,26-35,46-55,Rajasthan,Axis Bank,Bank of Baroda,iOS,4G,0,7,Sunday,1
TXN0004335,2024-03-31 07:58:04,BILL_PAYMENT,,2588.15,SUCCESS,56+,18-25,Bihar,HDFC Bank,IndusInd Bank,iOS,5G,0,7,Sunday,1
TXN0004336,2024-03-31 08:29:41,RECHARGE,Utilities,1113.6,SUCCESS,26-35,56+,Tamil Nadu,Axis Bank,Kotak Bank,Android,5G,0,8,Sunday,1
TXN0004337,2024-03-31 08:36:34,RECHARGE,Food,1812.32,SUCCESS,18-25,56+,Jharkhand,HDFC Bank,PNB,Android,4G,0,8,Sunday,1
TXN0004338,2024-03-31 09:25:10,P2P,Entertainment,1138.0,SUCCESS,18-25,36-45,Bihar,IndusInd Bank,IndusInd Bank,Android,4G,0,9,Sunday,1
TXN0004339,2024-03-31 09:37:55,MERCHANT,,166.64,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI Bank,Canara Bank,iOS,4G,0,9,Sunday,1
TXN0004340,2024-03-31 10:25:40,P2P,Healthcare,2866.06,SUCCESS,36-45,56+,Haryana,SBI,SBI,iOS,4G,0,10,Sunday,1
TXN0004341,2024-03-31 10:46:16,P2M,Utilities,1602.36,SUCCESS,56+,36-45,Delhi,Bank of Baroda,Canara Bank,Android,4G,0,10,Sunday,1
TXN0004342,2024-03-31 11:20:07,P2P,,109.69,SUCCESS,46-55,26-35,Uttar Pradesh,Bank of Baroda,Bank of Baroda,Android,WiFi,0,11,Sunday,1
TXN0004343,2024-03-31 11:47:23,P2P,Groceries,1941.68,SUCCESS,18-25,18-25,Punjab,Bank of Baroda,HDFC Bank,Android,4G,0,11,Sunday,1
TXN0004344,2024-03-31 12:09:17,RECHARGE,Groceries,52.2,SUCCESS,26-35,36-45,Madhya Pradesh,Canara Bank,PNB,iOS,4G,0,12,Sunday,1
TXN0004345,2024-03-31 12:46:57,BILL_PAYMENT,Electronics,1001.85,SUCCESS,56+,36-45,Karnataka,Union Bank,IndusInd Bank,Android,4G,0,12,Sunday,1
TXN0004346,2024-03-31 13:25:47,RECHARGE,Food,1036.75,SUCCESS,26-35,46-55,Delhi,ICICI Bank,Kotak Bank,iOS,WiFi,0,13,Sunday,1
TXN0004347,2024-03-31 13:56:45,BILL_PAYMENT,Groceries,2592.77,SUCCESS,18-25,26-35,Haryana,PNB,SBI,iOS,4G,0,13,Sunday,1
TXN0004348,2024-03-31 14:25:52,MERCHANT,Entertainment,5665.02,SUCCESS,36-45,46-55,Rajasthan,HDFC Bank,IndusInd Bank,Android,4G,0,14,Sunday,1
TXN0004349,2024-03-31 14:44:42,P2M,Healthcare,1656.99,SUCCESS,46-55,36-45,Punjab,Canara Bank,Union Bank,iOS,4G,0,14,Sunday,1
TXN0004350,2024-03-31 15:02:26,BILL_PAYMENT,Groceries,1895.15,SUCCESS,56+,56+,Jharkhand,HDFC Bank,IndusInd Bank,Android,4G,0,15,Sunday,1
TXN0004351,2024-03-31 15:41:05,MERCHANT,Travel,3147.98,SUCCESS,46-55,36-45,Maharashtra,SBI,Bank of Baroda,Android,WiFi,0,15,Sunday,1
TXN0004352,2024-03-31 16:22:07,P2P,Entertainment,3727.89,SUCCESS,18-25,36-45,Andhra Pradesh,IndusInd Bank,Canara Bank,Android,4G,0,16,Sunday,1
TXN0004353,2024-03-31 16:40:19,MERCHANT,Utilities,604.54,SUCCESS,26-35,56+,Tamil Nadu,Canara Bank,Union Bank,Android,4G,0,16,Sunday,1
TXN0004354,2024-03-31 17:29:31,BILL_PAYMENT,Entertainment,3251.83,SUCCESS,46-55,56+,Gujarat,PNB,Union Bank,iOS,WiFi,0,17,Sunday,1
TXN0004355,2024-03-31 17:43:39,MERCHANT,Electronics,3224.9,SUCCESS,56+,46-55,Maharashtra,Bank of Baroda,ICICI Bank,Android,WiFi,0,17,Sunday,1
TXN0004356,2024-03-31 18:14:23,MERCHANT,Food,9049.47,SUCCESS,18-25,18-25,Telangana,ICICI Bank,PNB,Android,WiFi,0,18,Sunday,1
TXN0004357,2024-03-31 18:39:41,BILL_PAYMENT,Travel,2561.6,SUCCESS,46-55,56+,Rajasthan,Bank of Baroda,PNB,iOS,4G,0,18,Sunday,1
TXN0004358,2024-03-31 19:17:02,RECHARGE,Healthcare,2522.62,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,Kotak Bank,Android,4G,0,19,Sunday,1
TXN0004359,2024-03-31 19:41:34,MERCHANT,Travel,2744.22,SUCCESS,46-55,18-25,Gujarat,Union Bank,IndusInd Bank,Android,4G,0,19,Sunday,1
TXN0004360,2024-03-31 20:29:45,P2P,,169.82,SUCCESS,18-25,26-35,Telangana,Bank of Baroda,Canara Bank,Android,4G,0,20,Sunday,1
TXN0004361,2024-03-31 20:50:51,BILL_PAYMENT,Entertainment,985.17,SUCCESS,56+,18-25,Gujarat,Axis Bank,Axis Bank,iOS,WiFi,0,20,Sunday,1
TXN0004362,2024-03-31 21:18:45,RECHARGE,Groceries,2392.77,SUCCESS,46-55,18-25,Delhi,SBI,Bank of Baroda,Android,4G,0,21,Sunday,1
TXN0004363,2024-03-31 21:56:50,MERCHANT,Groceries,2956.7,SUCCESS,26-35,46-55,Punjab,HDFC Bank,Kotak Bank,iOS,4G,0,21,Sunday,1
TXN0004364,2024-03-31 22:24:00,RECHARGE,Education,5026.06,SUCCESS,46-55,18-25,Maharashtra,Kotak Bank,Axis Bank,Android,4G,0,22,Sunday,1
TXN0004365,2024-03-31 22:50:39,BILL_PAYMENT,,791.25,SUCCESS,36-45,46-55,Madhya Pradesh,Union Bank,Bank of Baroda,iOS,4G,0,22,Sunday,1
TXN0004366,2024-03-31 23:06:46,MERCHANT,Food,3141.05,SUCCESS,18-25,56+,Tamil Nadu,Canara Bank,Canara Bank,Android,WiFi,0,23,Sunday,1
TXN0004367,2024-03-31 23:36:38,P2P,Utilities,950.92,SUCCESS,18-25,56+,Punjab,Union Bank,PNB,iOS,4G,0,23,Sunday,1
TXN0004368,2024-04-01 00:11:54,P2P,Retail,426752.4,SUCCESS,56+,18-25,West Bengal,ICICI Bank,Union Bank,Android,WiFi,1,0,Monday,0
TXN0004369,2024-04-01 00:41:43,MERCHANT,Healthcare,2984.34,SUCCESS,56+,36-45,Gujarat,PNB,IndusInd Bank,Android,4G,0,0,Monday,0
TXN0004370,2024-04-01 01:12:40,MERCHANT,Electronics,8646.5,SUCCESS,36-45,56+,Madhya Pradesh,SBI,ICICI Bank,Android,4G,0,1,Monday,0
TXN0004371,2024-04-01 01:38:18,MERCHANT,Utilities,644.17,SUCCESS,26-35,18-25,Delhi,Bank of Baroda,Axis Bank,Android,4G,0,1,Monday,0
TXN0004372,2024-04-01 02:29:37,P2M,Travel,916.99,SUCCESS,36-45,36-45,Andhra Pradesh,IndusInd Bank,ICICI Bank,iOS,5G,0,2,Monday,0
TXN0004373,2024-04-01 02:54:48,RECHARGE,Retail,1154.22,SUCCESS,26-35,36-45,Madhya Pradesh,PNB,PNB,Android,4G,0,2,Monday,0
TXN0004374,2024-04-01 03:28:34,MERCHANT,Entertainment,267.92,SUCCESS,46-55,36-45,Andhra Pradesh,Axis Bank,PNB,Android,WiFi,0,3,Monday,0
TXN0004375,2024-04-01 03:46:13,MERCHANT,Travel,335.43,SUCCESS,18-25,26-35,Haryana,Axis Bank,SBI,Android,WiFi,0,3,Monday,0
TXN0004376,2024-04-01 04:29:14,P2P,Entertainment,5826.84,SUCCESS,18-25,18-25,Jharkhand,Union Bank,HDFC Bank,Android,4G,0,4,Monday,0
TXN0004377,2024-04-01 04:31:21,BILL_PAYMENT,Travel,4436.01,SUCCESS,46-55,18-25,Tamil Nadu,ICICI Bank,Union Bank,iOS,5G,0,4,Monday,0
TXN0004378,2024-04-01 05:10:03,BILL_PAYMENT,Food,1141.79,SUCCESS,26-35,56+,Punjab,Bank of Baroda,Canara Bank,Android,5G,0,5,Monday,0
TXN0004379,2024-04-01 05:58:30,BILL_PAYMENT,Food,408.5,SUCCESS,26-35,36-45,Gujarat,SBI,Canara Bank,iOS,5G,0,5,Monday,0
TXN0004380,2024-04-01 06:29:34,RECHARGE,Education,1200.44,SUCCESS,36-45,56+,Jharkhand,PNB,ICICI Bank,Android,4G,0,6,Monday,0
TXN0004381,2024-04-01 06:42:51,P2M,Travel,5377.32,SUCCESS,46-55,26-35,Jharkhand,ICICI Bank,Kotak Bank,Android,WiFi,0,6,Monday,0
TXN0004382,2024-04-01 07:15:02,BILL_PAYMENT,Travel,3220.89,SUCCESS,46-55,18-25,Andhra Pradesh,SBI,Axis Bank,iOS,4G,0,7,Monday,0
TXN0004383,2024-04-01 07:36:04,RECHARGE,,774.28,SUCCESS,36-45,26-35,Maharashtra,Axis Bank,Kotak Bank,Android,4G,0,7,Monday,0
TXN0004384,2024-04-01 08:02:42,BILL_PAYMENT,Electronics,91.04,SUCCESS,26-35,26-35,Bihar,PNB,PNB,Android,4G,0,8,Monday,0
TXN0004385,2024-04-01 08:47:51,RECHARGE,Utilities,279103.5,SUCCESS,56+,56+,Bihar,Kotak Bank,Axis Bank,iOS,4G,1,8,Monday,0
TXN0004386,2024-04-01 09:08:30,RECHARGE,Electronics,1444.02,SUCCESS,18-25,18-25,Madhya Pradesh,PNB,PNB,Android,5G,0,9,Monday,0
TXN0004387,2024-04-01 09:52:32,P2M,Utilities,4978.82,FAILED,56+,26-35,Telangana,Union Bank,Union Bank,Android,4G,0,9,Monday,0
TXN0004388,2024-04-01 10:01:55,BILL_PAYMENT,Healthcare,852.5,SUCCESS,36-45,18-25,Jharkhand,SBI,Canara Bank,Android,4G,0,10,Monday,0
TXN0004389,2024-04-01 10:45:40,MERCHANT,Education,1329.16,SUCCESS,56+,56+,Gujarat,IndusInd Bank,HDFC Bank,Android,WiFi,0,10,Monday,0
TXN0004390,2024-04-01 11:05:36,RECHARGE,Groceries,6769.33,SUCCESS,26-35,26-35,West Bengal,Axis Bank,ICICI Bank,Android,5G,0,11,Monday,0
TXN0004391,2024-04-01 11:44:40,P2P,Retail,726.07,SUCCESS,18-25,56+,Maharashtra,SBI,HDFC Bank,Android,4G,0,11,Monday,0
TXN0004392,2024-04-01 12:12:16,P2P,Travel,4552.37,SUCCESS,26-35,36-45,Bihar,IndusInd Bank,SBI,Android,WiFi,0,12,Monday,0
TXN0004393,2024-04-01 12:43:59,P2P,Entertainment,397.45,SUCCESS,18-25,26-35,Punjab,ICICI Bank,Axis Bank,iOS,4G,0,12,Monday,0
TXN0004394,2024-04-01 13:02:26,P2P,Healthcare,2843.32,FAILED,26-35,36-45,Rajasthan,PNB,Kotak Bank,iOS,5G,0,13,Monday,0
TXN0004395,2024-04-01 13:56:38,P2M,Entertainment,3350.85,SUCCESS,18-25,26-35,Uttar Pradesh,Axis Bank,ICICI Bank,Android,4G,0,13,Monday,0
TXN0004396,2024-04-01 14:22:26,P2M,Groceries,253.72,SUCCESS,56+,26-35,Maharashtra,Bank of Baroda,ICICI Bank,Android,5G,0,14,Monday,0
TXN0004397,2024-04-01 14:37:22,RECHARGE,Groceries,158.34,SUCCESS,26-35,36-45,Gujarat,Axis Bank,ICICI Bank,iOS,WiFi,0,14,Monday,0
TXN0004398,2024-04-01 15:13:56,MERCHANT,Electronics,309.87,SUCCESS,36-45,56+,Rajasthan,Kotak Bank,Union Bank,Android,4G,0,15,Monday,0
TXN0004399,2024-04-01 15:47:16,RECHARGE,,144.08,SUCCESS,46-55,56+,Uttar Pradesh,PNB,Axis Bank,Android,4G,0,15,Monday,0
TXN0004400,2024-04-01 16:15:42,RECHARGE,Travel,804.2,FAILED,46-55,18-25,Andhra Pradesh,IndusInd Bank,HDFC Bank,Android,5G,0,16,Monday,0
TXN0004401,2024-04-01 16:55:17,MERCHANT,Retail,6644.23,SUCCESS,26-35,18-25,Andhra Pradesh,PNB,Union Bank,Android,5G,0,16,Monday,0
TXN0004402,2024-04-01 17:28:44,P2M,Electronics,178.36,SUCCESS,26-35,36-45,Rajasthan,PNB,IndusInd Bank,iOS,4G,0,17,Monday,0
TXN0004403,2024-04-01 17:34:46,MERCHANT,Travel,3074.88,SUCCESS,26-35,36-45,Bihar,Axis Bank,Bank of Baroda,iOS,4G,0,17,Monday,0
TXN0004404,2024-04-01 18:11:59,RECHARGE,Entertainment,1414.86,SUCCESS,26-35,56+,Uttar Pradesh,Axis Bank,Axis Bank,iOS,4G,0,18,Monday,0
TXN0004405,2024-04-01 18:48:57,BILL_PAYMENT,Entertainment,1733.38,SUCCESS,26-35,36-45,Tamil Nadu,IndusInd Bank,HDFC Bank,Android,5G,0,18,Monday,0
TXN0004406,2024-04-01 19:07:59,RECHARGE,Healthcare,2861.38,SUCCESS,18-25,18-25,Bihar,Kotak Bank,Kotak Bank,Android,5G,0,19,Monday,0
TXN0004407,2024-04-01 19:30:21,P2M,Entertainment,1032.71,SUCCESS,26-35,36-45,Uttar Pradesh,PNB,Union Bank,Android,4G,0,19,Monday,0
TXN0004408,2024-04-01 20:22:52,RECHARGE,Travel,2736.62,SUCCESS,26-35,36-45,West Bengal,HDFC Bank,Kotak Bank,Android,5G,0,20,Monday,0
TXN0004409,2024-04-01 20:59:09,P2M,Travel,8411.34,SUCCESS,46-55,36-45,Punjab,SBI,PNB,iOS,WiFi,0,20,Monday,0
TXN0004410,2024-04-01 21:11:22,P2M,Travel,4273.14,SUCCESS,46-55,56+,West Bengal,IndusInd Bank,PNB,iOS,4G,0,21,Monday,0
TXN0004411,2024-04-01 21:56:29,RECHARGE,Retail,5901.75,SUCCESS,18-25,56+,Punjab,Kotak Bank,PNB,iOS,4G,0,21,Monday,0
TXN0004412,2024-04-01 22:15:05,P2P,Utilities,2112.15,SUCCESS,26-35,36-45,Gujarat,Canara Bank,ICICI Bank,iOS,5G,0,22,Monday,0
TXN0004413,2024-04-01 22:35:19,P2M,Retail,2994.5,FAILED,18-25,56+,Punjab,Union Bank,SBI,iOS,4G,0,22,Monday,0
TXN0004414,2024-04-01 23:02:05,RECHARGE,Healthcare,4196.8,SUCCESS,46-55,36-45,Haryana,Canara Bank,PNB,iOS,4G,0,23,Monday,0
TXN0004415,2024-04-01 23:34:36,P2M,Education,782.93,SUCCESS,46-55,36-45,Delhi,HDFC Bank,Bank of Baroda,Android,4G,0,23,Monday,0
TXN0004416,2024-04-02 00:20:27,P2M,Groceries,2730.87,SUCCESS,18-25,26-35,Karnataka,PNB,ICICI Bank,Android,WiFi,0,0,Tuesday,0
TXN0004417,2024-04-02 00:33:13,P2P,Retail,2458.08,SUCCESS,36-45,36-45,Andhra Pradesh,Union Bank,ICICI Bank,Android,4G,0,0,Tuesday,0
TXN0004418,2024-04-02 01:28:24,MERCHANT,Groceries,1374.01,SUCCESS,56+,18-25,Karnataka,IndusInd Bank,Kotak Bank,Android,WiFi,0,1,Tuesday,0
TXN0004419,2024-04-02 01:58:07,MERCHANT,Retail,1286.65,SUCCESS,46-55,36-45,Haryana,ICICI Bank,Kotak Bank,Android,5G,0,1,Tuesday,0
TXN0004420,2024-04-02 02:26:10,MERCHANT,Education,423.66,SUCCESS,26-35,26-35,Punjab,Union Bank,SBI,Android,5G,0,2,Tuesday,0
TXN0004421,2024-04-02 02:41:35,P2M,Groceries,5071.43,SUCCESS,26-35,36-45,Uttar Pradesh,Axis Bank,SBI,Android,4G,0,2,Tuesday,0
TXN0004422,2024-04-02 03:21:49,MERCHANT,Utilities,1020.48,SUCCESS,18-25,56+,Delhi,PNB,Axis Bank,Android,5G,0,3,Tuesday,0
TXN0004423,2024-04-02 03:30:56,P2M,Electronics,11889.06,SUCCESS,46-55,36-45,Karnataka,Canara Bank,Bank of Baroda,Android,4G,0,3,Tuesday,0
TXN0004424,2024-04-02 04:29:17,MERCHANT,Healthcare,1442.04,SUCCESS,56+,46-55,Rajasthan,Axis Bank,HDFC Bank,Android,4G,0,4,Tuesday,0
TXN0004425,2024-04-02 04:52:06,P2P,Food,1856.9,SUCCESS,18-25,26-35,Bihar,Kotak Bank,Kotak Bank,iOS,4G,0,4,Tuesday,0
TXN0004426,2024-04-02 05:19:46,BILL_PAYMENT,Entertainment,1242.84,SUCCESS,56+,46-55,Gujarat,Kotak Bank,IndusInd Bank,Android,4G,0,5,Tuesday,0
TXN0004427,2024-04-02 05:30:18,P2P,Retail,739.88,SUCCESS,18-25,46-55,Uttar Pradesh,ICICI Bank,Axis Bank,Android,WiFi,0,5,Tuesday,0
TXN0004428,2024-04-02 06:23:13,P2P,Healthcare,127844.72,SUCCESS,56+,18-25,Rajasthan,Union Bank,Kotak Bank,Android,WiFi,1,6,Tuesday,0
TXN0004429,2024-04-02 06:34:23,P2P,Groceries,348.42,SUCCESS,36-45,26-35,Delhi,SBI,HDFC Bank,Android,WiFi,0,6,Tuesday,0
TXN0004430,2024-04-02 07:13:13,P2P,Education,23.44,SUCCESS,56+,46-55,Madhya Pradesh,Bank of Baroda,PNB,Android,4G,0,7,Tuesday,0
TXN0004431,2024-04-02 07:31:52,MERCHANT,Groceries,38.85,SUCCESS,36-45,18-25,Rajasthan,Kotak Bank,SBI,Android,4G,0,7,Tuesday,0
TXN0004432,2024-04-02 08:25:11,P2P,Education,1059.95,SUCCESS,56+,36-45,Tamil Nadu,SBI,Kotak Bank,iOS,4G,0,8,Tuesday,0
TXN0004433,2024-04-02 08:52:30,P2M,Food,132.84,SUCCESS,26-35,56+,Bihar,Union Bank,SBI,Android,WiFi,0,8,Tuesday,0
TXN0004434,2024-04-02 09:09:01,MERCHANT,Entertainment,312.44,SUCCESS,46-55,18-25,Delhi,Kotak Bank,Axis Bank,Android,4G,0,9,Tuesday,0
TXN0004435,2024-04-02 09:40:46,P2P,Electronics,763.75,SUCCESS,46-55,36-45,Tamil Nadu,HDFC Bank,Kotak Bank,Android,5G,0,9,Tuesday,0
TXN0004436,2024-04-02 10:09:38,P2P,Retail,1068.37,SUCCESS,46-55,18-25,Gujarat,ICICI Bank,ICICI Bank,Android,4G,0,10,Tuesday,0
TXN0004437,2024-04-02 10:48:08,P2P,Utilities,971.18,SUCCESS,36-45,36-45,Karnataka,ICICI Bank,Kotak Bank,Android,4G,0,10,Tuesday,0
TXN0004438,2024-04-02 11:21:55,P2P,,1435.99,SUCCESS,56+,26-35,West Bengal,PNB,Axis Bank,iOS,4G,0,11,Tuesday,0
TXN0004439,2024-04-02 11:30:24,P2P,,261.0,SUCCESS,56+,56+,Maharashtra,Axis Bank,SBI,iOS,4G,0,11,Tuesday,0
TXN0004440,2024-04-02 12:26:12,BILL_PAYMENT,Retail,3053.48,SUCCESS,56+,56+,Madhya Pradesh,Bank of Baroda,SBI,iOS,4G,0,12,Tuesday,0
TXN0004441,2024-04-02 12:30:00,P2P,,7096.52,SUCCESS,26-35,56+,Bihar,Bank of Baroda,Canara Bank,Android,4G,0,12,Tuesday,0
TXN0004442,2024-04-02 13:15:10,BILL_PAYMENT,,3094.5,SUCCESS,36-45,36-45,Gujarat,Axis Bank,Kotak Bank,Android,4G,0,13,Tuesday,0
TXN0004443,2024-04-02 13:56:12,BILL_PAYMENT,Entertainment,1298.72,SUCCESS,56+,46-55,Karnataka,IndusInd Bank,Union Bank,Android,WiFi,0,13,Tuesday,0
TXN0004444,2024-04-02 14:02:20,P2P,Retail,161.48,SUCCESS,26-35,56+,West Bengal,ICICI Bank,Canara Bank,iOS,WiFi,0,14,Tuesday,0
TXN0004445,2024-04-02 14:59:27,MERCHANT,Groceries,48.54,SUCCESS,56+,56+,Tamil Nadu,Axis Bank,Union Bank,Android,4G,0,14,Tuesday,0
TXN0004446,2024-04-02 15:10:47,MERCHANT,Retail,172.44,SUCCESS,26-35,36-45,West Bengal,HDFC Bank,Bank of Baroda,iOS,5G,0,15,Tuesday,0
TXN0004447,2024-04-02 15:33:07,P2M,Travel,1109.91,SUCCESS,18-25,36-45,Jharkhand,Canara Bank,IndusInd Bank,iOS,4G,0,15,Tuesday,0
TXN0004448,2024-04-02 16:19:11,P2M,Electronics,497.01,SUCCESS,46-55,26-35,West Bengal,HDFC Bank,SBI,Android,5G,0,16,Tuesday,0
TXN0004449,2024-04-02 16:33:20,BILL_PAYMENT,Food,4172.22,SUCCESS,46-55,46-55,Haryana,HDFC Bank,Bank of Baroda,Android,4G,0,16,Tuesday,0
TXN0004450,2024-04-02 17:19:10,P2P,Retail,3738.99,SUCCESS,18-25,26-35,Rajasthan,IndusInd Bank,HDFC Bank,iOS,5G,0,17,Tuesday,0
TXN0004451,2024-04-02 17:34:16,MERCHANT,Electronics,2661.99,SUCCESS,26-35,46-55,Jharkhand,HDFC Bank,Bank of Baroda,Android,5G,0,17,Tuesday,0
