transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,tx_count,avg_amt,std_amt,uniq_rec,high_amount_flag,hourly_tx_count,GRS,VA,transaction_type_enc,merchant_category_enc,sender_bank_enc,receiver_bank_enc,network_type_enc,device_type_enc,sender_state_enc,BRS,SNS,SAS,DARS,dars_flag
TXN0004803,2024-04-10 01:54:24,BILL_PAYMENT,Utilities,1792.19,SUCCESS,36-45,36-45,Madhya Pradesh,Bank of Baroda,Axis Bank,Android,WiFi,0,1,Wednesday,0,87,2684.444022988506,2520.793010302863,10,0,5,10.0,0.28571428489795925,0,9,1,0,2,0,7,36.92047445255866,0.0,29.02168,17.625332,0
TXN0004804,2024-04-10 02:00:25,RECHARGE,Groceries,762.62,SUCCESS,56+,46-55,Gujarat,IndusInd Bank,IndusInd Bank,Android,WiFi,0,2,Wednesday,0,95,23588.880315789473,84990.00197406899,10,0,10,10.0,0.999999997142857,4,4,5,5,2,0,3,47.76432366380955,0.0,29.02168,29.10573,0
TXN0004805,2024-04-10 02:47:28,BILL_PAYMENT,Entertainment,1074.81,SUCCESS,18-25,36-45,Karnataka,Axis Bank,Union Bank,iOS,5G,0,2,Wednesday,0,97,2093.0183505154637,1928.9534082764724,10,0,5,10.0,0.42857142734693876,0,2,0,9,1,1,6,31.573301636729454,0.0,29.02168,16.915035,0
TXN0004806,2024-04-10 03:23:37,MERCHANT,Utilities,1622.51,SUCCESS,46-55,56+,Madhya Pradesh,PNB,HDFC Bank,Android,4G,0,3,Wednesday,0,111,33312.69945945946,97494.74939112828,10,0,5,10.0,0.5714285697959183,1,9,7,3,0,0,7,28.21115858084822,0.0,33.786125,16.998749,0
TXN0004807,2024-04-10 03:38:26,MERCHANT,Groceries,2560.21,SUCCESS,36-45,26-35,Telangana,HDFC Bank,Bank of Baroda,Android,WiFi,0,3,Wednesday,0,87,2426.3277011494256,2410.8024063787625,10,0,10,10.0,0.28571428489795925,1,4,3,1,2,0,12,32.352774166403684,0.0,29.02168,15.798252,0
TXN0004808,2024-04-10 04:22:04,MERCHANT,Groceries,14.3,SUCCESS,56+,36-45,West Bengal,PNB,SBI,Android,4G,0,4,Wednesday,0,111,31760.069369369372,94918.80067039955,10,0,6,60.0,0.999999997142857,1,4,7,8,0,0,14,35.14467789330743,0.0,33.786125,39.057873,0
TXN0004809,2024-04-10 04:52:42,P2M,Healthcare,629.01,SUCCESS,18-25,56+,Andhra Pradesh,IndusInd Bank,IndusInd Bank,iOS,4G,0,4,Wednesday,0,113,2100.2846017699117,2071.2078702487634,10,0,3,10.0,0.42857142734693876,2,5,5,5,0,1,0,15.082174013319602,0.0,29.02168,10.3185835,0
TXN0004810,2024-04-10 05:04:26,MERCHANT,Food,469.07,SUCCESS,18-25,26-35,Gujarat,IndusInd Bank,PNB,iOS,4G,0,5,Wednesday,0,113,2100.2846017699117,2071.2078702487634,10,0,4,10.0,0.42857142734693876,1,3,5,7,0,1,3,15.048252651105912,0.0,29.02168,10.305016,0
TXN0004811,2024-04-10 05:37:40,RECHARGE,Groceries,957.43,SUCCESS,18-25,36-45,Tamil Nadu,Axis Bank,ICICI Bank,Android,4G,0,5,Wednesday,0,97,2093.0183505154637,1928.9534082764724,10,0,5,10.0,0.5714285697959183,4,4,0,4,0,0,11,12.737013768068877,0.0,29.02168,10.809092,0
TXN0004812,2024-04-10 06:28:36,P2P,Travel,704.86,SUCCESS,18-25,18-25,Punjab,Kotak Bank,Kotak Bank,Android,WiFi,0,6,Wednesday,0,93,2665.4836559139785,2653.8544444759495,10,0,9,10.0,0.5714285697959183,3,7,6,6,2,0,9,22.74410219051697,0.0,29.02168,14.811927,0
TXN0004813,2024-04-10 06:37:35,RECHARGE,Groceries,8390.82,SUCCESS,56+,36-45,Madhya Pradesh,SBI,HDFC Bank,iOS,4G,0,6,Wednesday,0,116,35929.33008620689,103973.26014784705,10,0,8,10.0,0.8571428546938777,4,4,8,3,0,1,7,52.13014959642029,0.0,29.110617,29.423489,0
TXN0004814,2024-04-10 07:23:03,P2P,Electronics,994.14,SUCCESS,26-35,26-35,Bihar,Bank of Baroda,IndusInd Bank,Android,4G,0,7,Wednesday,0,101,2602.231683168317,2301.5175690904766,10,0,5,60.0,0.14285714244897954,3,1,1,5,0,0,1,12.551808463310635,0.0,29.02168,21.449295,0
TXN0004815,2024-04-10 07:48:11,MERCHANT,Food,8064.88,SUCCESS,18-25,26-35,Delhi,Canara Bank,HDFC Bank,iOS,4G,0,7,Wednesday,0,104,2847.8729807692307,2708.189818022463,10,0,8,10.0,0.42857142734693876,1,3,2,3,0,1,2,24.467933866771588,0.0,29.02168,14.072887,0
TXN0004816,2024-04-10 08:16:46,MERCHANT,Groceries,1882.39,SUCCESS,56+,46-55,Delhi,Canara Bank,Axis Bank,Android,5G,0,8,Wednesday,0,94,15420.781276595744,71234.88318972202,10,0,2,10.0,0.999999997142857,1,4,2,0,1,0,2,33.048281839846275,0.0,29.02168,23.219313,0
TXN0004817,2024-04-10 08:44:22,MERCHANT,,278.94,SUCCESS,46-55,36-45,Jharkhand,IndusInd Bank,ICICI Bank,Android,WiFi,0,8,Wednesday,0,93,24524.079677419355,92416.87498544584,10,0,8,60.0,0.5714285697959183,1,8,5,4,2,0,5,40.33212977324441,0.0,29.02168,36.847137,0
TXN0004818,2024-04-10 09:23:55,P2P,Retail,6525.38,FAILED,46-55,56+,Rajasthan,Canara Bank,Canara Bank,Android,4G,0,9,Wednesday,0,95,28207.371263157896,89965.91586721274,10,0,6,60.0,0.5714285697959183,3,6,2,2,0,0,10,23.99760572358214,0.0,29.212288,30.313328,0
TXN0004819,2024-04-10 09:38:10,MERCHANT,Retail,2255.99,SUCCESS,26-35,26-35,Maharashtra,PNB,Union Bank,Android,4G,0,9,Wednesday,0,127,2175.7560629921263,2814.651902473672,10,0,8,10.0,0.14285714244897954,1,6,7,9,0,0,8,29.525954656810285,0.0,29.02168,13.238954,0
TXN0004820,2024-04-10 10:17:52,P2P,Retail,21.81,SUCCESS,36-45,26-35,West Bengal,Canara Bank,HDFC Bank,Android,4G,0,10,Wednesday,0,106,1858.7118867924528,1534.1941892019954,10,0,8,60.0,0.28571428489795925,3,6,2,3,0,0,14,18.91744340419669,0.0,29.02168,25.42412,0
TXN0004821,2024-04-10 10:58:30,P2P,Retail,4420.3,SUCCESS,26-35,26-35,Maharashtra,SBI,ICICI Bank,Android,4G,0,10,Wednesday,0,91,2906.614945054945,2916.7170698583454,10,0,5,10.0,0.14285714244897954,3,6,8,4,0,0,8,5.414327867760875,0.0,29.02168,3.5943027,0
TXN0004822,2024-04-10 11:09:23,RECHARGE,Retail,615.32,SUCCESS,18-25,18-25,Telangana,SBI,Bank of Baroda,Android,4G,0,11,Wednesday,0,85,2843.6529411764704,3432.328003871294,10,0,8,10.0,0.5714285697959183,4,6,8,1,0,0,12,23.23212611770458,0.0,29.02168,15.007136,0
TXN0004823,2024-04-10 11:48:45,BILL_PAYMENT,,545.18,SUCCESS,46-55,46-55,Haryana,Union Bank,IndusInd Bank,iOS,4G,0,11,Wednesday,0,105,14094.47361904762,67457.40703225347,10,0,4,60.0,0.42857142734693876,0,8,9,5,0,1,4,30.004964555424777,0.0,29.02168,31.2877,0
TXN0004824,2024-04-10 12:03:35,P2P,Healthcare,167.43,SUCCESS,18-25,18-25,Telangana,Union Bank,Axis Bank,iOS,4G,0,12,Wednesday,0,111,2399.7613513513515,2646.083652090898,10,0,9,10.0,0.42857142734693876,3,5,9,0,0,1,12,33.62789397414385,0.0,29.02168,17.736872,0
TXN0004825,2024-04-10 12:54:21,BILL_PAYMENT,Food,3403.37,SUCCESS,36-45,26-35,Karnataka,IndusInd Bank,PNB,iOS,4G,0,12,Wednesday,0,89,1839.8615730337078,1544.0160231540951,10,0,7,10.0,0.14285714244897954,0,3,5,7,0,1,6,18.515280870072743,0.0,29.02168,8.834683,0
TXN0004826,2024-04-10 13:28:43,P2M,Food,1416.89,SUCCESS,46-55,18-25,Delhi,ICICI Bank,PNB,Android,WiFi,0,13,Wednesday,0,107,23912.91859813084,81421.32598833223,10,0,8,10.0,0.5714285697959183,2,3,4,7,2,0,2,26.727986470742522,0.0,29.02168,16.40548,0
TXN0004827,2024-04-10 13:56:32,MERCHANT,Education,4211.87,SUCCESS,26-35,36-45,Madhya Pradesh,ICICI Bank,SBI,iOS,5G,0,13,Wednesday,0,96,2316.719375,2201.5743939753715,10,0,7,10.0,0.0,1,0,4,8,1,1,7,21.851489832600322,0.0,29.02168,8.740596,0
TXN0004828,2024-04-10 14:09:18,BILL_PAYMENT,Utilities,984.83,SUCCESS,46-55,36-45,Andhra Pradesh,IndusInd Bank,PNB,Android,5G,0,14,Wednesday,0,93,24524.079677419355,92416.87498544584,10,0,4,10.0,0.5714285697959183,0,9,5,7,1,0,0,38.90173371900754,0.0,29.02168,21.274979,0
TXN0004829,2024-04-10 14:32:38,BILL_PAYMENT,Entertainment,381.86,SUCCESS,26-35,36-45,Uttar Pradesh,ICICI Bank,Axis Bank,Android,4G,0,14,Wednesday,0,96,2316.719375,2201.5743939753715,10,0,4,60.0,0.14285714244897954,0,2,4,0,0,0,13,18.911763963218064,0.0,29.02168,23.993277,0
TXN0004830,2024-04-10 15:08:08,RECHARGE,Groceries,965.42,SUCCESS,18-25,26-35,Jharkhand,ICICI Bank,HDFC Bank,iOS,4G,0,15,Wednesday,0,98,2736.058775510204,2631.6478471076093,10,0,5,60.0,0.42857142734693876,4,4,4,3,0,1,5,7.975014448308983,0.0,29.02168,22.47572,0
TXN0004831,2024-04-10 15:41:25,P2M,,236.05,SUCCESS,26-35,18-25,Rajasthan,Axis Bank,SBI,iOS,4G,0,15,Wednesday,0,99,2366.499090909091,2761.5251199418003,10,0,4,60.0,0.0,2,8,0,8,0,1,10,27.43753002060329,0.0,29.02168,25.975012,0
TXN0004832,2024-04-10 16:21:05,MERCHANT,Healthcare,1384.82,SUCCESS,26-35,26-35,Bihar,Bank of Baroda,Canara Bank,iOS,4G,0,16,Wednesday,0,101,2602.231683168317,2301.5175690904766,10,0,4,60.0,0.0,1,5,1,2,0,1,1,16.468567181107446,0.0,29.02168,21.587427,0
TXN0004833,2024-04-10 16:43:13,RECHARGE,Retail,6076.6,SUCCESS,36-45,56+,Bihar,Union Bank,Axis Bank,Android,4G,0,16,Wednesday,0,104,2262.526923076923,1904.9170495927835,10,0,4,60.0,0.28571428489795925,4,6,9,0,0,0,1,25.00410173229851,0.0,29.02168,27.858784,0
TXN0004834,2024-04-10 17:29:36,MERCHANT,Groceries,1222.23,SUCCESS,46-55,26-35,Andhra Pradesh,IndusInd Bank,Union Bank,Android,5G,0,17,Wednesday,0,93,24524.079677419355,92416.87498544584,10,0,2,10.0,0.5714285697959183,1,4,5,9,1,0,0,32.46298555495,0.0,29.02168,18.69948,0
TXN0004835,2024-04-10 17:30:04,MERCHANT,Healthcare,3086.58,SUCCESS,56+,18-25,Madhya Pradesh,HDFC Bank,Kotak Bank,Android,4G,0,17,Wednesday,0,103,21961.40844660194,69409.07717585293,10,0,4,10.0,0.999999997142857,1,5,3,6,0,0,7,13.023417926451941,0.0,29.02168,15.209367,0
TXN0004836,2024-04-10 18:26:59,RECHARGE,Education,883.86,SUCCESS,36-45,56+,Rajasthan,Kotak Bank,Kotak Bank,Android,WiFi,0,18,Wednesday,0,85,2672.8591764705884,2755.4625024196907,10,0,2,60.0,0.28571428489795925,4,0,6,6,2,0,10,35.49669443251036,0.0,29.02168,32.05582,0
TXN0004837,2024-04-10 18:36:00,P2P,Travel,1548.89,SUCCESS,46-55,18-25,Bihar,PNB,Axis Bank,Android,5G,0,18,Wednesday,0,111,33312.69945945946,97494.74939112828,10,0,7,60.0,0.5714285697959183,3,7,7,0,1,0,1,36.63123516300734,0.0,29.176643,35.36678,0
TXN0004838,2024-04-10 19:07:38,RECHARGE,Travel,1742.81,SUCCESS,26-35,56+,Bihar,Canara Bank,Axis Bank,iOS,5G,0,19,Wednesday,0,101,2486.4346534653464,2183.5583624320943,10,0,8,60.0,0.0,4,7,2,0,1,1,1,35.90293478940858,0.0,29.02168,29.361174,0
TXN0004839,2024-04-10 19:34:07,MERCHANT,Electronics,1579.85,SUCCESS,36-45,56+,Madhya Pradesh,Kotak Bank,ICICI Bank,Android,WiFi,0,19,Wednesday,0,85,2672.8591764705884,2755.4625024196907,10,0,4,10.0,0.28571428489795925,1,1,6,4,2,0,7,21.423617505707128,0.0,29.02168,11.42659,0
TXN0004840,2024-04-10 20:26:29,BILL_PAYMENT,Electronics,396699.81,SUCCESS,46-55,36-45,Rajasthan,HDFC Bank,Axis Bank,Android,4G,1,20,Wednesday,0,114,30728.154824561403,92191.09248499262,10,1,2,60.0,0.5714285697959183,0,1,3,0,0,0,10,88.91323184289595,0.0,95.15171,56.27958,0
TXN0004841,2024-04-10 20:58:16,BILL_PAYMENT,Travel,2576.45,SUCCESS,36-45,56+,Karnataka,Kotak Bank,PNB,iOS,4G,0,20,Wednesday,0,85,2672.8591764705884,2755.4625024196907,10,0,7,10.0,0.14285714244897954,0,7,6,7,0,1,6,20.594932015589478,0.0,29.02168,9.666544,0
TXN0004842,2024-04-10 21:15:45,P2M,Entertainment,472.46,SUCCESS,36-45,36-45,West Bengal,Axis Bank,Axis Bank,Android,4G,0,21,Wednesday,0,100,2560.3928,3096.5585905836383,10,0,6,60.0,0.28571428489795925,2,2,0,0,0,0,14,25.41869257521195,0.0,29.02168,28.02462,0
TXN0004843,2024-04-10 21:37:01,P2M,Entertainment,1807.44,SUCCESS,56+,56+,Rajasthan,Union Bank,PNB,Android,WiFi,0,21,Wednesday,0,116,15491.21025862069,57873.416172974714,10,0,10,60.0,0.999999997142857,2,2,9,7,2,0,10,48.49714642609491,0.0,29.02168,44.398857,0
TXN0004844,2024-04-10 22:29:21,P2M,Retail,2320.86,SUCCESS,26-35,56+,Uttar Pradesh,Bank of Baroda,HDFC Bank,Android,5G,0,22,Wednesday,0,101,2602.231683168317,2301.5175690904766,10,0,6,60.0,0.14285714244897954,2,6,1,3,1,0,13,18.896499998599992,0.0,29.02168,23.987171,0
TXN0004845,2024-04-10 22:30:14,MERCHANT,Electronics,4144.94,SUCCESS,56+,18-25,Tamil Nadu,PNB,Canara Bank,Android,4G,0,22,Wednesday,0,111,31760.069369369372,94918.80067039955,10,0,3,10.0,0.999999997142857,1,1,7,2,0,0,11,36.99761821816832,0.0,29.298962,24.799047,0
TXN0004846,2024-04-10 23:12:15,P2P,Food,6140.07,SUCCESS,36-45,56+,Delhi,SBI,Union Bank,iOS,5G,0,23,Wednesday,0,87,2333.924367816092,2409.9838100477627,10,0,3,10.0,0.14285714244897954,3,3,8,9,1,1,2,34.78687365090336,0.0,29.02168,15.343321,0
TXN0004847,2024-04-10 23:56:36,RECHARGE,Healthcare,1091.06,SUCCESS,18-25,18-25,Delhi,PNB,Bank of Baroda,Android,4G,0,23,Wednesday,0,97,2334.385051546392,2223.0787454424008,10,0,6,10.0,0.5714285697959183,4,5,7,1,0,0,2,15.616776912337059,0.0,29.02168,11.960997,0
TXN0004848,2024-04-11 00:19:05,P2P,Electronics,99.59,SUCCESS,56+,46-55,Gujarat,PNB,HDFC Bank,Android,4G,0,0,Thursday,0,111,31760.069369369372,94918.80067039955,10,0,11,10.0,0.999999997142857,3,1,7,3,0,0,3,45.06482549555647,0.0,29.176643,28.02593,0
TXN0004849,2024-04-11 00:34:36,P2M,Food,3390.47,SUCCESS,36-45,18-25,Telangana,HDFC Bank,IndusInd Bank,iOS,4G,0,0,Thursday,0,87,2426.3277011494256,2410.8024063787625,10,0,4,10.0,0.14285714244897954,2,3,3,5,0,1,12,14.562542705658501,0.0,29.02168,7.2535887,0
TXN0004850,2024-04-11 01:26:21,RECHARGE,Healthcare,77.25,SUCCESS,18-25,18-25,Maharashtra,ICICI Bank,Canara Bank,Android,5G,0,1,Thursday,0,98,2736.058775510204,2631.6478471076093,10,0,5,10.0,0.5714285697959183,4,5,4,2,1,0,8,14.981813182665533,0.0,29.02168,11.707011,0
TXN0004851,2024-04-11 01:37:32,MERCHANT,Education,3465.89,SUCCESS,36-45,26-35,Karnataka,Canara Bank,Union Bank,iOS,4G,0,1,Thursday,0,106,1858.7118867924528,1534.1941892019954,10,0,3,10.0,0.14285714244897954,1,0,2,9,0,1,6,31.90705092173465,0.0,29.02168,14.191392,0
TXN0004852,2024-04-11 02:23:33,RECHARGE,Entertainment,4492.63,SUCCESS,26-35,26-35,Maharashtra,Union Bank,Canara Bank,Android,5G,0,2,Thursday,0,96,2168.8068749999998,2003.7050109888205,10,0,3,10.0,0.14285714244897954,4,2,9,2,1,0,8,21.89009861750837,0.0,29.02168,10.184611,0
TXN0004853,2024-04-11 02:51:57,P2P,Healthcare,2563.47,SUCCESS,18-25,46-55,Punjab,PNB,Axis Bank,iOS,4G,0,2,Thursday,0,97,2334.385051546392,2223.0787454424008,10,0,2,10.0,0.42857142734693876,3,5,7,0,0,1,9,24.87230167605574,0.0,29.02168,14.234635,0
TXN0004854,2024-04-11 03:26:37,MERCHANT,Food,4797.34,SUCCESS,36-45,26-35,Telangana,Union Bank,Kotak Bank,iOS,4G,0,3,Thursday,0,104,2262.526923076923,1904.9170495927835,10,0,3,10.0,0.14285714244897954,1,3,9,6,0,1,12,21.980553699516193,0.0,29.02168,10.220793,0
TXN0004855,2024-04-11 03:39:57,MERCHANT,Healthcare,78.05,SUCCESS,18-25,36-45,Tamil Nadu,Axis Bank,Bank of Baroda,iOS,4G,0,3,Thursday,0,97,2093.0183505154637,1928.9534082764724,10,0,10,10.0,0.42857142734693876,1,5,0,1,0,1,11,29.759345589897528,0.0,29.02168,16.189453,0
TXN0004856,2024-04-11 04:07:25,BILL_PAYMENT,Entertainment,235863.44,SUCCESS,46-55,36-45,Uttar Pradesh,HDFC Bank,PNB,iOS,WiFi,1,4,Thursday,0,114,30728.154824561403,92191.09248499262,10,1,5,60.0,0.42857142734693876,0,2,3,7,2,1,13,88.65332059286324,0.0,95.15171,54.747044,0
TXN0004857,2024-04-11 04:33:29,P2M,Utilities,1608.87,SUCCESS,36-45,46-55,Jharkhand,PNB,ICICI Bank,iOS,4G,0,4,Thursday,0,87,2635.4881609195404,2501.9593535878803,10,0,5,60.0,0.14285714244897954,2,9,7,4,0,1,5,16.42759062514422,0.0,29.02168,22.999607,0
TXN0004858,2024-04-11 05:26:53,P2M,Healthcare,410507.29,SUCCESS,46-55,56+,West Bengal,Bank of Baroda,IndusInd Bank,iOS,5G,1,5,Thursday,0,105,29667.722857142857,93091.9374122215,10,1,4,60.0,0.42857142734693876,2,5,1,5,1,1,14,82.91754668259351,0.0,95.15171,52.452732,0
TXN0004859,2024-04-11 05:41:53,BILL_PAYMENT,Education,6501.39,SUCCESS,36-45,18-25,Karnataka,Kotak Bank,ICICI Bank,Android,4G,0,5,Thursday,0,85,2672.8591764705884,2755.4625024196907,10,0,5,10.0,0.28571428489795925,0,0,6,4,0,0,6,13.399961525426733,0.0,29.02168,8.217128,0
TXN0004860,2024-04-11 06:05:01,RECHARGE,,299.11,SUCCESS,18-25,46-55,Maharashtra,Canara Bank,Bank of Baroda,Android,WiFi,0,6,Thursday,0,104,2847.8729807692307,2708.189818022463,10,0,3,10.0,0.5714285697959183,4,8,2,1,2,0,8,34.77010232864783,0.0,29.02168,19.622326,0
TXN0004861,2024-04-11 06:50:46,P2P,Education,585.33,SUCCESS,56+,56+,Gujarat,Union Bank,Union Bank,iOS,4G,0,6,Thursday,0,116,15491.21025862069,57873.416172974714,10,0,8,10.0,0.8571428546938777,3,0,9,9,0,1,3,47.9569339461036,0.0,29.02168,27.754202,0
TXN0004862,2024-04-11 07:29:17,P2M,Travel,486.17,SUCCESS,26-35,18-25,Haryana,HDFC Bank,ICICI Bank,Android,WiFi,0,7,Thursday,0,111,2462.6384684684685,2642.066253727872,10,0,2,60.0,0.14285714244897954,2,7,3,4,2,0,4,31.644671804343716,0.0,29.02168,29.086441,0
TXN0004863,2024-04-11 07:30:02,P2M,Education,2258.72,SUCCESS,26-35,46-55,Tamil Nadu,Canara Bank,Axis Bank,Android,5G,0,7,Thursday,0,101,2486.4346534653464,2183.5583624320943,10,0,7,10.0,0.14285714244897954,2,0,2,0,1,0,11,20.055893259596658,0.0,29.02168,9.450929,0
TXN0004864,2024-04-11 08:16:29,BILL_PAYMENT,Education,1111.02,SUCCESS,46-55,18-25,Telangana,SBI,Axis Bank,Android,4G,0,8,Thursday,0,104,18325.328461538462,71026.07551179589,10,0,3,10.0,0.5714285697959183,0,0,8,0,0,0,12,34.55824135016867,0.0,29.02168,19.537582,0
TXN0004865,2024-04-11 08:55:41,P2P,Groceries,1471.55,SUCCESS,26-35,36-45,Delhi,Bank of Baroda,Axis Bank,Android,5G,0,8,Thursday,0,101,2602.231683168317,2301.5175690904766,10,0,4,10.0,0.14285714244897954,3,4,1,0,1,0,2,12.286780349337576,0.0,29.02168,6.3432837,0
TXN0004866,2024-04-11 09:18:36,RECHARGE,Entertainment,870.29,SUCCESS,18-25,36-45,Andhra Pradesh,Union Bank,IndusInd Bank,Android,WiFi,0,9,Thursday,0,111,2399.7613513513515,2646.083652090898,10,0,4,10.0,0.5714285697959183,4,2,9,5,2,0,0,32.58261331976191,0.0,29.02168,18.747332,0
TXN0004867,2024-04-11 09:38:39,RECHARGE,Groceries,2014.08,SUCCESS,18-25,26-35,Tamil Nadu,PNB,IndusInd Bank,iOS,WiFi,0,9,Thursday,0,97,2334.385051546392,2223.0787454424008,10,0,7,10.0,0.42857142734693876,4,4,7,5,2,1,11,24.69297651383961,0.0,29.02168,14.162905,0
TXN0004868,2024-04-11 10:24:11,RECHARGE,,2979.39,SUCCESS,18-25,36-45,Andhra Pradesh,Kotak Bank,Bank of Baroda,iOS,WiFi,0,10,Thursday,0,93,2665.4836559139785,2653.8544444759495,10,0,3,10.0,0.42857142734693876,4,8,6,1,2,1,0,41.350137365868264,0.0,29.02168,20.82577,0
TXN0004869,2024-04-11 10:38:12,MERCHANT,Travel,433.06,SUCCESS,36-45,26-35,Rajasthan,Axis Bank,SBI,Android,4G,0,10,Thursday,0,100,2560.3928,3096.5585905836383,10,0,7,60.0,0.28571428489795925,1,7,0,8,0,0,10,17.569925526243168,0.0,29.02168,24.885113,0
TXN0004870,2024-04-11 11:20:58,RECHARGE,,418.7,SUCCESS,56+,46-55,Madhya Pradesh,Bank of Baroda,Canara Bank,iOS,WiFi,0,11,Thursday,0,105,12854.431714285714,65348.16978097511,10,0,7,10.0,0.8571428546938777,4,8,1,2,2,1,7,41.731013528868814,0.0,29.02168,25.263834,0
TXN0004871,2024-04-11 11:40:19,MERCHANT,Groceries,2746.35,SUCCESS,36-45,26-35,Karnataka,Union Bank,Canara Bank,iOS,4G,0,11,Thursday,0,104,2262.526923076923,1904.9170495927835,10,0,7,10.0,0.14285714244897954,1,4,9,2,0,1,6,21.989085965827698,0.0,29.02168,10.224206,0
TXN0004872,2024-04-11 12:19:44,BILL_PAYMENT,Retail,2228.52,SUCCESS,46-55,56+,Punjab,IndusInd Bank,SBI,iOS,4G,0,12,Thursday,0,93,24524.079677419355,92416.87498544584,10,0,1,10.0,0.42857142734693876,0,6,5,8,0,1,9,38.26753593760722,0.0,29.02168,19.59273,0
TXN0004873,2024-04-11 12:59:04,MERCHANT,Utilities,8439.45,SUCCESS,36-45,36-45,Gujarat,SBI,Union Bank,Android,4G,0,12,Thursday,0,87,2333.924367816092,2409.9838100477627,10,1,3,10.0,0.28571428489795925,1,9,8,9,0,0,3,49.43088636560167,0.0,29.14017,22.629498,0
TXN0004874,2024-04-11 13:29:35,P2P,Food,574.98,SUCCESS,56+,36-45,Tamil Nadu,Kotak Bank,HDFC Bank,iOS,4G,0,13,Thursday,0,120,15863.572583333333,61311.10103631213,10,0,8,10.0,0.8571428546938777,3,3,6,3,0,1,11,35.384367724679315,0.0,29.02168,22.725176,0
TXN0004875,2024-04-11 13:35:30,P2P,Utilities,4629.27,SUCCESS,18-25,26-35,Punjab,Union Bank,Axis Bank,iOS,5G,0,13,Thursday,0,111,2399.7613513513515,2646.083652090898,10,0,2,10.0,0.42857142734693876,3,9,9,0,1,1,9,36.54948614455703,0.0,29.02168,18.905508,0
TXN0004876,2024-04-11 14:05:32,P2P,Utilities,1152.41,SUCCESS,26-35,26-35,Jharkhand,IndusInd Bank,SBI,Android,WiFi,0,14,Thursday,0,85,2931.5423529411764,3237.5401326299625,10,0,5,60.0,0.14285714244897954,3,9,5,8,2,0,5,30.57298309876736,0.0,29.02168,28.657764,0
TXN0004877,2024-04-11 14:30:49,P2P,Groceries,244.79,SUCCESS,26-35,56+,Rajasthan,Bank of Baroda,Canara Bank,Android,WiFi,0,14,Thursday,0,101,2602.231683168317,2301.5175690904766,10,0,4,60.0,0.14285714244897954,3,4,1,2,2,0,10,14.907285212730116,0.0,29.02168,22.391485,0
TXN0004878,2024-04-11 15:25:46,BILL_PAYMENT,Healthcare,853.16,SUCCESS,26-35,18-25,West Bengal,HDFC Bank,Canara Bank,Android,WiFi,0,15,Thursday,0,111,2462.6384684684685,2642.066253727872,10,0,8,60.0,0.14285714244897954,0,5,3,2,2,0,14,39.31856595257575,0.0,29.02168,32.156,0
TXN0004879,2024-04-11 15:44:22,MERCHANT,Groceries,2813.39,SUCCESS,36-45,18-25,Telangana,Kotak Bank,Union Bank,Android,4G,0,15,Thursday,0,85,2672.8591764705884,2755.4625024196907,10,0,5,10.0,0.28571428489795925,1,4,6,9,0,0,12,8.742945080511277,0.0,29.02168,6.354321,0
TXN0004880,2024-04-11 16:28:11,MERCHANT,Travel,589.2,SUCCESS,26-35,36-45,West Bengal,Axis Bank,Axis Bank,Android,5G,0,16,Thursday,0,99,2366.499090909091,2761.5251199418003,10,0,5,60.0,0.14285714244897954,1,7,0,0,1,0,14,29.86245026168075,0.0,29.02168,28.373552,0
TXN0004881,2024-04-11 16:55:15,BILL_PAYMENT,Groceries,1010.61,SUCCESS,46-55,46-55,Maharashtra,HDFC Bank,Canara Bank,Android,5G,0,16,Thursday,0,114,30728.154824561403,92191.09248499262,10,0,13,10.0,0.5714285697959183,0,4,3,2,1,0,8,44.21404922135454,0.0,29.110617,23.399906,0
TXN0004882,2024-04-11 17:26:45,BILL_PAYMENT,Retail,5919.37,SUCCESS,46-55,46-55,Telangana,Union Bank,HDFC Bank,Android,4G,0,17,Thursday,0,105,14094.47361904762,67457.40703225347,10,0,5,10.0,0.5714285697959183,0,6,9,3,0,0,12,22.099360042649323,0.0,29.02168,14.554029,0
TXN0004883,2024-04-11 17:58:24,P2P,Utilities,2800.47,SUCCESS,26-35,46-55,Jharkhand,SBI,HDFC Bank,Android,4G,0,17,Thursday,0,91,2906.614945054945,2916.7170698583454,10,0,3,60.0,0.14285714244897954,3,9,8,3,0,0,5,19.508854684233157,0.0,29.02168,24.232113,0
TXN0004884,2024-04-11 18:04:31,BILL_PAYMENT,Travel,1318.05,SUCCESS,36-45,46-55,Haryana,Kotak Bank,SBI,Android,4G,0,18,Thursday,0,85,2672.8591764705884,2755.4625024196907,10,0,2,60.0,0.28571428489795925,0,7,6,8,0,0,4,26.51222155617134,0.0,29.02168,28.462032,0
TXN0004885,2024-04-11 18:39:39,P2P,Healthcare,2790.58,SUCCESS,46-55,56+,Karnataka,Kotak Bank,Bank of Baroda,iOS,WiFi,0,18,Thursday,0,92,21477.33847826087,81185.62101853527,10,0,5,10.0,0.42857142734693876,3,5,6,1,2,1,6,30.904014368786825,0.0,29.02168,16.64732,0
